image_id,image,xmin,ymin,xmax,ymax,class
009309,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009309.jpg,21,74,500,375,bird
009312,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009312.jpg,137,148,401,375,motorbike
009312,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009312.jpg,90,78,197,324,person
009315,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009315.jpg,251,117,376,218,bus
009315,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009315.jpg,109,138,255,195,bus
009316,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009316.jpg,288,87,500,375,person
009316,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009316.jpg,213,139,353,372,person
009316,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009316.jpg,160,117,252,370,person
009316,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009316.jpg,4,60,167,374,person
009318,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009318.jpg,238,8,330,242,person
009318,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009318.jpg,32,58,438,334,horse
009318,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009318.jpg,372,102,400,123,car
009318,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009318.jpg,351,101,376,124,car
009318,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009318.jpg,400,102,428,119,car
009318,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009318.jpg,15,92,107,169,car
009323,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009323.jpg,378,239,483,345,bird
009323,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009323.jpg,221,79,328,145,bird
009323,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009323.jpg,2,168,82,262,bird
009324,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009324.jpg,233,18,447,330,bird
009324,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009324.jpg,1,50,302,331,bird
009325,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009325.jpg,118,1,262,149,tvmonitor
009326,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009326.jpg,101,109,314,211,car
009327,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009327.jpg,117,79,258,403,person
009327,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009327.jpg,67,273,113,334,dog
009330,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009330.jpg,94,147,291,375,person
009330,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009330.jpg,181,22,500,375,person
009331,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009331.jpg,1,1,58,193,horse
009331,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009331.jpg,57,22,125,256,person
009331,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009331.jpg,100,168,217,293,dog
009331,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009331.jpg,260,195,360,266,dog
009331,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009331.jpg,331,196,412,281,dog
009333,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009333.jpg,100,86,312,238,tvmonitor
009333,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009333.jpg,207,202,352,268,dog
009333,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009333.jpg,85,235,500,276,sofa
009333,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009333.jpg,291,285,500,374,chair
009334,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009334.jpg,93,115,435,289,bicycle
009336,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009336.jpg,61,78,396,328,car
009336,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009336.jpg,456,146,475,214,car
009336,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009336.jpg,114,142,128,174,person
009336,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009336.jpg,72,142,116,197,person
009337,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009337.jpg,231,148,495,326,horse
009339,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009339.jpg,383,2,500,276,chair
009339,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009339.jpg,106,22,460,319,bicycle
009342,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009342.jpg,75,4,171,287,person
009342,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009342.jpg,237,139,377,278,cat
009342,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009342.jpg,219,121,274,248,cat
009342,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009342.jpg,194,219,500,375,sofa
009342,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009342.jpg,155,230,254,375,sofa
009342,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009342.jpg,1,214,121,375,pottedplant
009343,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009343.jpg,167,9,419,327,person
009343,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009343.jpg,223,165,500,334,sofa
009343,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009343.jpg,18,157,242,301,chair
009347,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009347.jpg,249,14,436,292,boat
009347,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009347.jpg,93,134,198,290,boat
009348,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009348.jpg,145,90,363,209,aeroplane
009349,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009349.jpg,2,304,149,500,sheep
009349,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009349.jpg,136,74,312,461,person
009349,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009349.jpg,280,94,375,500,person
009349,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009349.jpg,85,118,119,274,person
009349,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009349.jpg,14,115,54,217,person
009349,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009349.jpg,40,129,92,299,person
009350,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009350.jpg,8,289,336,475,car
009351,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009351.jpg,123,2,500,375,aeroplane
009354,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009354.jpg,129,218,238,334,train
009358,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009358.jpg,282,236,362,297,bus
009358,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009358.jpg,427,309,500,353,car
009358,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009358.jpg,330,297,401,338,car
009358,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009358.jpg,327,315,341,343,person
009359,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009359.jpg,184,133,268,202,chair
009359,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009359.jpg,46,170,283,281,sofa
009362,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009362.jpg,278,48,400,333,person
009362,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009362.jpg,136,76,258,311,person
009362,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009362.jpg,32,33,178,332,person
009362,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009362.jpg,373,238,476,333,person
009365,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009365.jpg,231,142,298,201,aeroplane
009368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009368.jpg,166,222,429,319,car
009368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009368.jpg,97,188,321,259,car
009368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009368.jpg,309,165,442,223,car
009368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009368.jpg,206,144,298,183,car
009368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009368.jpg,142,143,227,185,car
009368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009368.jpg,79,146,168,185,car
009368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009368.jpg,10,150,77,179,car
009368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009368.jpg,320,142,411,170,car
009368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009368.jpg,408,133,493,184,car
009368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009368.jpg,122,127,139,147,person
009368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009368.jpg,137,131,153,148,person
009368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009368.jpg,112,131,125,157,person
009368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009368.jpg,377,131,396,172,person
009368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009368.jpg,410,131,434,181,person
009368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009368.jpg,434,127,456,191,person
009368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009368.jpg,460,138,489,188,person
009371,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009371.jpg,2,1,497,186,aeroplane
009373,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009373.jpg,221,27,500,314,tvmonitor
009373,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009373.jpg,1,46,223,270,tvmonitor
009374,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009374.jpg,71,94,461,334,chair
009374,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009374.jpg,58,64,334,334,person
009375,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009375.jpg,104,141,178,238,cow
009375,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009375.jpg,128,146,145,188,bottle
009375,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009375.jpg,128,92,247,380,person
009377,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009377.jpg,19,97,62,200,person
009377,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009377.jpg,57,19,417,336,train
009378,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009378.jpg,8,19,313,394,cat
009382,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009382.jpg,1,236,333,500,motorbike
009382,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009382.jpg,34,75,305,485,person
009382,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009382.jpg,11,1,149,370,person
009386,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009386.jpg,397,74,500,216,bus
009386,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009386.jpg,3,2,409,374,bus
009388,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009388.jpg,314,173,386,233,tvmonitor
009388,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009388.jpg,259,153,320,219,tvmonitor
009388,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009388.jpg,234,265,417,375,chair
009388,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009388.jpg,100,177,163,252,tvmonitor
009388,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009388.jpg,54,228,73,279,bottle
009389,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009389.jpg,119,117,500,364,train
009392,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009392.jpg,410,194,500,331,bus
009392,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009392.jpg,249,230,294,247,car
009392,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009392.jpg,215,223,249,237,car
009392,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009392.jpg,173,223,206,237,car
009392,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009392.jpg,290,223,314,233,car
009392,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009392.jpg,19,224,51,238,car
009392,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009392.jpg,1,283,74,331,car
009393,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009393.jpg,145,140,321,342,motorbike
009393,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009393.jpg,89,272,185,372,bicycle
009393,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009393.jpg,287,160,479,372,bicycle
009393,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009393.jpg,295,2,457,372,person
009393,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009393.jpg,38,162,102,296,person
009394,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009394.jpg,3,2,500,254,aeroplane
009394,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009394.jpg,133,160,159,261,person
009398,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009398.jpg,1,4,422,333,cat
009401,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009401.jpg,1,25,425,330,train
009405,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009405.jpg,139,1,500,367,dog
009406,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009406.jpg,19,20,489,266,car
009407,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009407.jpg,146,97,253,304,person
009407,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009407.jpg,25,123,322,480,horse
009408,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009408.jpg,58,92,227,284,aeroplane
009409,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009409.jpg,385,172,500,226,bus
009409,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009409.jpg,168,166,353,223,bus
009409,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009409.jpg,88,175,144,202,bus
009409,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009409.jpg,1,132,91,263,bus
009409,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009409.jpg,89,201,201,245,car
009410,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009410.jpg,10,3,457,375,person
009410,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009410.jpg,40,125,351,375,person
009411,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009411.jpg,62,112,463,335,car
009411,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009411.jpg,424,150,456,191,person
009412,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009412.jpg,31,62,101,116,bus
009412,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009412.jpg,75,85,255,375,person
009412,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009412.jpg,317,40,500,375,person
009413,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009413.jpg,24,70,149,264,chair
009413,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009413.jpg,234,111,334,235,chair
009413,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009413.jpg,4,276,66,500,chair
009413,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009413.jpg,26,231,181,500,person
009413,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009413.jpg,252,9,500,361,person
009413,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009413.jpg,48,333,500,500,diningtable
009414,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009414.jpg,61,60,471,350,sofa
009414,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009414.jpg,298,201,412,328,person
009414,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009414.jpg,107,97,323,350,person
009414,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009414.jpg,136,17,236,140,person
009417,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009417.jpg,62,29,144,93,sheep
009417,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009417.jpg,216,183,299,266,sheep
009417,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009417.jpg,238,94,330,220,sheep
009417,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009417.jpg,136,54,164,94,sheep
009417,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009417.jpg,368,15,401,36,sheep
009418,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009418.jpg,149,237,264,333,dog
009418,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009418.jpg,181,102,251,227,dog
009418,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009418.jpg,142,3,353,262,person
009418,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009418.jpg,207,62,500,333,person
009419,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009419.jpg,52,68,134,195,pottedplant
009419,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009419.jpg,145,207,181,277,pottedplant
009420,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009420.jpg,1,234,404,375,diningtable
009420,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009420.jpg,221,21,234,62,bottle
009420,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009420.jpg,275,38,295,73,bottle
009420,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009420.jpg,152,149,216,257,person
009420,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009420.jpg,213,224,270,276,chair
009420,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009420.jpg,288,232,369,298,chair
009420,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009420.jpg,70,266,166,375,chair
009420,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009420.jpg,4,242,65,375,chair
009421,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009421.jpg,135,71,234,291,person
009421,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009421.jpg,229,64,327,184,person
009421,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009421.jpg,117,139,253,359,person
009421,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009421.jpg,281,123,402,333,person
009421,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009421.jpg,200,132,295,310,person
009421,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009421.jpg,384,109,500,212,sofa
009422,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009422.jpg,2,2,481,325,bird
009424,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009424.jpg,50,103,422,329,car
009424,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009424.jpg,275,95,368,335,person
009429,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009429.jpg,205,197,316,240,cow
009432,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009432.jpg,5,90,497,260,aeroplane
009433,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009433.jpg,79,147,387,286,train
009433,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009433.jpg,475,189,495,245,person
009433,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009433.jpg,446,173,467,228,person
009433,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009433.jpg,386,192,402,236,person
009433,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009433.jpg,363,192,381,243,person
009433,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009433.jpg,61,201,74,232,person
009433,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009433.jpg,195,178,210,221,person
009434,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009434.jpg,16,82,482,301,car
009434,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009434.jpg,354,15,433,105,person
009434,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009434.jpg,209,7,284,82,person
009434,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009434.jpg,160,1,208,45,person
009434,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009434.jpg,395,1,472,61,person
009437,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009437.jpg,77,177,499,375,diningtable
009437,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009437.jpg,359,55,487,199,person
009437,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009437.jpg,60,148,160,340,person
009437,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009437.jpg,2,142,218,374,chair
009438,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009438.jpg,103,64,343,500,horse
009439,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009439.jpg,151,180,208,262,bird
009440,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009440.jpg,259,82,500,375,person
009440,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009440.jpg,1,27,204,375,person
009443,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009443.jpg,318,204,361,279,pottedplant
009443,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009443.jpg,18,188,61,284,pottedplant
009443,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009443.jpg,174,169,187,189,pottedplant
009445,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009445.jpg,89,57,203,143,tvmonitor
009446,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009446.jpg,15,47,252,298,tvmonitor
009448,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009448.jpg,136,168,180,271,person
009448,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009448.jpg,284,164,322,186,car
009448,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009448.jpg,87,158,151,222,car
009448,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009448.jpg,2,163,89,256,car
009448,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009448.jpg,454,162,500,242,car
009448,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009448.jpg,39,174,73,277,person
009448,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009448.jpg,1,162,29,303,person
009454,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009454.jpg,181,234,344,375,chair
009454,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009454.jpg,301,151,376,232,tvmonitor
009455,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009455.jpg,125,2,500,334,cat
009456,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009456.jpg,227,207,458,375,bicycle
009456,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009456.jpg,2,142,111,275,bicycle
009456,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009456.jpg,26,78,104,290,person
009456,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009456.jpg,450,214,493,315,person
009456,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009456.jpg,412,184,442,284,person
009456,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009456.jpg,428,197,459,261,person
009457,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009457.jpg,60,46,411,362,motorbike
009458,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009458.jpg,2,20,111,98,bottle
009458,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009458.jpg,113,13,202,110,bottle
009458,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009458.jpg,202,24,290,113,bottle
009458,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009458.jpg,288,40,364,107,bottle
009458,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009458.jpg,338,14,402,66,bottle
009458,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009458.jpg,380,52,465,103,bottle
009458,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009458.jpg,397,5,473,65,bottle
009459,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009459.jpg,153,87,358,297,bird
009460,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009460.jpg,3,49,377,373,person
009460,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009460.jpg,352,273,500,375,person
009461,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009461.jpg,216,164,264,201,aeroplane
009461,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009461.jpg,229,196,278,231,aeroplane
009463,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009463.jpg,1,174,139,330,cow
009463,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009463.jpg,284,262,307,284,cow
009463,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009463.jpg,164,245,171,253,cow
009464,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009464.jpg,1,91,447,358,cat
009465,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009465.jpg,15,37,390,335,horse
009466,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009466.jpg,157,220,398,436,chair
009468,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009468.jpg,87,40,247,216,horse
009468,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009468.jpg,112,32,199,135,person
009469,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009469.jpg,36,112,482,322,car
009469,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009469.jpg,1,111,130,188,car
009469,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009469.jpg,468,70,500,214,person
009469,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009469.jpg,414,71,463,156,person
009469,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009469.jpg,205,80,236,117,person
009469,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009469.jpg,157,91,177,116,person
009469,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009469.jpg,111,99,127,110,person
009469,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009469.jpg,101,101,115,114,person
009469,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009469.jpg,378,245,500,375,car
009470,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009470.jpg,2,11,500,262,sofa
009470,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009470.jpg,19,112,227,156,cat
009470,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009470.jpg,229,123,468,211,cat
009472,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009472.jpg,160,78,496,220,aeroplane
009476,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009476.jpg,47,114,479,278,aeroplane
009477,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009477.jpg,109,63,228,224,person
009477,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009477.jpg,199,5,332,75,car
009477,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009477.jpg,107,33,210,88,car
009477,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009477.jpg,31,39,179,100,car
009479,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009479.jpg,2,278,357,500,sofa
009479,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009479.jpg,145,261,293,327,cat
